,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type,
1307,5.354,118.46,3,19472.06,ABCDEE+Calibri,10.56,0,char,24,10.56,0,2.所获银行授信情况,107.9,TRUE,5.354,89.904,95.258,723.46,734.02,para,标题4
1308,2.387,136.869,4,19490.469,ABCDEE+Calibri,10.56,0,char,24,10.56,0,单位：亿元   币种：人民币,126.309,TRUE,2.387,374.23,453.07,703.9,714.46,para,正文
1309,10.56,164.42,5,19513.389,ABCDEE+宋体,10.56,0,char,24,10.56,0,银行名称 ,144.74,TRUE,10.56,84.504,230.09,682.131,692.691,tbl,
1310,10.56,164.42,5,19513.389,ABCDEE+宋体,10.56,0,char,24,10.56,0,综合授信额度 ,144.74,TRUE,10.56,230.09,316.85,682.131,692.691,tbl,
1311,10.56,164.42,5,19513.389,ABCDEE+宋体,10.56,0,char,24,10.56,0,已使用情况 ,144.74,TRUE,10.56,316.85,416.23,682.131,692.691,tbl,
1312,10.56,164.42,5,19513.389,ABCDEE+宋体,10.56,0,char,24,10.56,0,剩余额度 ,144.74,TRUE,10.56,416.23,503.26,682.131,692.691,tbl,
1313,10.56,178.46,6,19530.309,ABCDEE+宋体,10.56,0,char,24,10.56,0,中国农业发展银行 ,164.42,TRUE,10.56,84.504,230.09,665.211,675.771,tbl,
1314,5.28,178.46,6,19530.309,ABCDEE+宋体,10.56,0,char,24,10.56,0,27.36,164.42,TRUE,5.28,230.09,316.85,665.211,675.771,tbl,
1315,5.28,178.46,6,19530.309,ABCDEE+宋体,10.56,0,char,24,10.56,0,17.37,164.42,TRUE,5.28,316.85,416.23,665.211,675.771,tbl,
1316,5.28,178.46,6,19530.309,ABCDEE+宋体,10.56,0,char,24,10.56,0,9.99,164.42,TRUE,5.28,416.23,503.26,665.211,675.771,tbl,
1317,10.56,192.62,7,19544.349,ABCDEE+宋体,10.56,0,char,24,10.56,0,开远市农村信用合作联社 ,178.46,TRUE,10.56,84.504,230.09,651.171,661.731,tbl,
1318,5.28,192.62,7,19544.349,ABCDEE+宋体,10.56,0,char,24,10.56,0,1.2,178.46,TRUE,5.28,230.09,316.85,651.171,661.731,tbl,
1319,5.28,192.62,7,19544.349,ABCDEE+宋体,10.56,0,char,24,10.56,0,1.2,178.46,TRUE,5.28,316.85,416.23,651.171,661.731,tbl,
1320,5.28,192.62,7,19544.349,ABCDEE+宋体,10.56,0,char,24,10.56,0,0,178.46,TRUE,5.28,416.23,503.26,651.171,661.731,tbl,
1321,10.56,220.34,8,19558.509,ABCDEE+宋体,10.56,0,char,24,10.56,0,曲靖市商业银行股份有限公司 ,192.62,TRUE,10.56,84.504,230.09,623.331,647.571,tbl,
1322,5.28,220.34,8,19565.349,ABCDEE+宋体,10.56,0,char,24,10.56,0,6.05,192.62,TRUE,5.28,230.09,316.85,630.171,640.731,tbl,
1323,5.28,220.34,8,19565.349,ABCDEE+宋体,10.56,0,char,24,10.56,0,6.05,192.62,TRUE,5.28,316.85,416.23,630.171,640.731,tbl,
1324,5.28,220.34,8,19565.349,ABCDEE+宋体,10.56,0,char,24,10.56,0,0,192.62,TRUE,5.28,416.23,503.26,630.171,640.731,tbl,
1325,10.56,234.5,9,19586.229,ABCDEE+宋体,10.56,0,char,24,10.56,0,中国建设银行股份有限公司 ,220.34,TRUE,10.56,84.504,230.09,609.291,619.851,tbl,
1326,5.28,234.5,9,19586.229,ABCDEE+宋体,10.56,0,char,24,10.56,0,1,220.34,TRUE,5.28,230.09,316.85,609.291,619.851,tbl,
1327,5.28,234.5,9,19586.229,ABCDEE+宋体,10.56,0,char,24,10.56,0,1,220.34,TRUE,5.28,316.85,416.23,609.291,619.851,tbl,
1328,5.28,234.5,9,19586.229,ABCDEE+宋体,10.56,0,char,24,10.56,0,0,220.34,TRUE,5.28,416.23,503.26,609.291,619.851,tbl,
1329,10.56,248.54,10,19600.389,ABCDEE+宋体,10.56,0,char,24,10.56,0,华夏银行股份有限公司 ,234.5,TRUE,10.56,84.504,230.09,595.131,605.691,tbl,
1330,5.28,248.54,10,19600.389,ABCDEE+宋体,10.56,0,char,24,10.56,0,0.2,234.5,TRUE,5.28,230.09,316.85,595.131,605.691,tbl,
1331,5.28,248.54,10,19600.389,ABCDEE+宋体,10.56,0,char,24,10.56,0,0.2,234.5,TRUE,5.28,316.85,416.23,595.131,605.691,tbl,
1332,5.28,248.54,10,19600.389,ABCDEE+宋体,10.56,0,char,24,10.56,0,0,234.5,TRUE,5.28,416.23,503.26,595.131,605.691,tbl,
1333,10.56,262.7,11,19614.549,ABCDEE+宋体,10.56,0,char,24,10.56,0,富滇银行股份有限公司 ,248.54,TRUE,10.56,84.504,230.09,580.971,591.531,tbl,
1334,5.28,262.7,11,19614.549,ABCDEE+宋体,10.56,0,char,24,10.56,0,2.5,248.54,TRUE,5.28,230.09,316.85,580.971,591.531,tbl,
1335,5.28,262.7,11,19614.549,ABCDEE+宋体,10.56,0,char,24,10.56,0,2.5,248.54,TRUE,5.28,316.85,416.23,580.971,591.531,tbl,
1336,5.28,262.7,11,19614.549,ABCDEE+宋体,10.56,0,char,24,10.56,0,0,248.54,TRUE,5.28,416.23,503.26,580.971,591.531,tbl,
1337,10.56,276.86,12,19628.589,ABCDEE+宋体,10.56,0,char,24,10.56,0,合计 ,262.7,TRUE,10.56,84.504,230.09,566.931,577.491,tbl,
1338,5.28,276.86,12,19628.589,ABCDEE+宋体,10.56,0,char,24,10.56,0,38.31,262.7,TRUE,5.28,230.09,316.85,566.931,577.491,tbl,
1339,5.28,276.86,12,19628.589,ABCDEE+宋体,10.56,0,char,24,10.56,0,- ,262.7,TRUE,5.28,316.85,416.23,566.931,577.491,tbl,
1340,5.28,276.86,12,19628.589,ABCDEE+宋体,10.56,0,char,24,10.56,0,9.99,262.7,TRUE,5.28,416.23,503.26,566.931,577.491,tbl,
1341,5.354,302.019,13,19655.619,ABCDEE+Calibri,10.56,0,char,24,10.56,0,上年末银行授信总额度：36.73亿元，本报告期末银行授信总额度38.31亿元，本报告期银,291.459,TRUE,5.354,89.904,432.19,538.75,550.461,para,正文
1342,10.56,315.579,14,19669.179,ABCDEE+宋体,10.56,0,char,24,10.56,0,行授信额度变化情况：2.38亿元,305.019,TRUE,10.56,89.904,226.85,525.19,535.75,para,正文
1343,5.354,336.41,15,19690.01,ABCDEE+Calibri,10.56,0,char,24,10.56,0,3.截至报告期末已获批尚未发行的债券或债务融资工具发行额度：,325.85,TRUE,5.354,89.904,95.258,505.51,516.07,para,标题4
1344,5.354,355.25,16,19708.85,ABCDEE+Calibri,10.56,0,char,24,10.56,0,0,344.69,TRUE,5.354,89.904,95.258,486.67,497.23,para,正文
1345,10.56,373.659,17,19727.259,ABCDEE+宋体,10.56,0,char,24,10.56,0,七、 利润及其他损益来源情况,363.099,TRUE,10.56,89.904,100.464,468.261,478.821,para,标题2
1346,2.387,393.219,18,19746.819,ABCDEE+Calibri,10.56,0,char,24,10.56,0,单位：亿元   币种：人民币,382.659,TRUE,2.387,374.23,453.07,447.55,458.11,para,正文
1347,10.56,412.899,19,19766.499,ABCDEE+宋体,10.56,0,char,24,10.56,0,报告期利润总额：1.54亿元,402.339,TRUE,10.56,89.904,205.82,427.87,438.43,para,正文
1348,10.56,432.459,20,19786.059,ABCDEE+宋体,10.56,0,char,24,10.56,0,报告期非经常性损益总额：0.29亿元,421.899,TRUE,10.56,89.904,247.85,408.31,418.87,para,正文
1349,10.56,452.139,21,19805.739,ABCDEE+宋体,10.56,0,char,24,10.56,0,报告期公司利润构成或利润来源的重大变化源自非主要经营业务：□适用 √不适用,441.579,TRUE,10.56,89.904,100.464,388.63,399.19,para,正文
1350,10.56,471.699,22,19825.299,ABCDEE+宋体,10.56,0,char,24,10.56,0,八、 报告期内经营性活动现金流的来源及可持续性,461.139,TRUE,10.56,89.904,100.464,370.221,380.781,para,标题2
1351,5.354,491.399,23,19844.999,ABCDEE+Calibri,10.56,0,char,24,10.56,0,收到“其他与经营活动有关的现金”超过经营活动现金流入50%,480.839,TRUE,5.354,89.904,371.064,349.37,361.081,para,标题2
1352,10.56,510.959,24,19864.559,ABCDEE+宋体,10.56,0,char,24,10.56,0,√是 □否,500.399,TRUE,10.56,89.904,100.464,329.81,340.37,para,正文
1353,10.56,530.639,25,19884.239,ABCDEE+宋体,10.56,0,char,24,10.56,0,收到“其他与经营活动有关的现金”的构成、性质、来源及其可持续性：,520.079,TRUE,10.56,89.904,100.464,310.13,320.69,para,正文
1354,10.56,550.199,26,19903.799,ABCDEE+宋体,10.56,0,char,24,10.56,0,主要是收到往来款产生，具有一定的可持续性。,539.639,TRUE,10.56,89.904,100.464,290.57,301.13,para,正文
1355,10.56,588.599,27,19942.199,ABCDEE+宋体,10.56,0,char,24,10.56,0,九、 对外担保情况,578.039,TRUE,10.56,89.904,100.464,253.321,263.881,para,标题2
1356,5.354,608.279,28,19961.879,"ABCDEE+Calibri,Bold",10.56,0,char,24,10.56,0,（一）对外担保的增减变动情况及余额超过报告期末净资产30%的情况,597.719,TRUE,5.354,89.904,372.024,232.49,244.201,para,标题3
1357,2.387,624.839,29,19978.439,ABCDEE+Calibri,10.56,0,char,24,10.56,0,单位：亿元   币种：人民币,614.279,TRUE,2.387,374.23,453.07,215.93,226.49,para,正文
1358,10.56,644.519,30,19998.119,ABCDEE+宋体,10.56,0,char,24,10.56,0,报告期末对外担保的余额：6.37亿元,633.959,TRUE,10.56,89.904,250.25,197.401,207.961,para,正文
1359,10.56,664.109,31,20017.709,ABCDEE+宋体,10.56,0,char,24,10.56,0,公司报告期对外担保的增减变动情况：-0.1亿元,653.549,TRUE,10.56,89.904,302.69,177.811,188.371,para,正文
1360,5.354,683.789,32,20037.389,ABCDEE+Calibri,10.56,0,char,24,10.56,0,尚未履行及未履行完毕的对外担保总额是否超过报告期末净资产30%：□是 √否,673.229,TRUE,5.354,89.904,392.064,156.98,168.691,para,正文
1361,10.56,723.029,33,20076.629,ABCDEE+宋体,10.56,0,char,24,10.56,0,（二）对外担保是否存在风险情况,712.469,TRUE,10.56,89.904,100.464,117.74,128.3,para,标题3
1362,10.56,742.589,34,20096.189,ABCDEE+宋体,10.56,0,char,24,10.56,0,□适用 √不适用,732.029,TRUE,10.56,89.904,100.464,99.331,109.891,para,正文
1363,4.563,792.186,35,20147.346,ABCDEE+Calibri,9,0,char,24,9,0,24,783.186,TRUE,4.563,293.09,297.653,49.734,58.734,para,页脚
1364,9,52.869,0,20249.949,ABCDEE+宋体,9,0,char,25,9,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,TRUE,9,170.42,415.99,788.07,797.07,para,页眉
1365,12,85.692,1,20279.772,ABCDEE+宋体,12,0,char,25,12,0,第五节 重大事项,73.692,TRUE,12,252.53,264.53,756.228,768.228,para,标题1
1366,10.56,133.509,2,20329.029,ABCDEE+宋体,10.56,0,char,25,10.56,0,一、 关于重大诉讼、仲裁或受到重大行政处罚的事项,122.949,TRUE,10.56,89.904,100.464,708.411,718.971,para,标题2
1367,10.56,153.189,3,20348.709,ABCDEE+宋体,10.56,0,char,25,10.56,0,□适用 √不适用,142.629,TRUE,10.56,89.904,100.464,687.58,698.14,para,正文
1368,10.56,172.749,4,20368.269,ABCDEE+宋体,10.56,0,char,25,10.56,0,二、 关于破产相关事项,162.189,TRUE,10.56,89.904,100.464,669.171,679.731,para,标题2
1369,10.56,192.429,5,20387.949,ABCDEE+宋体,10.56,0,char,25,10.56,0,□适用 √不适用,181.869,TRUE,10.56,89.904,100.464,648.34,658.9,para,正文
1370,10.56,211.989,6,20407.509,ABCDEE+宋体,10.56,0,char,25,10.56,0,三、 关于被司法机关调查、被采取强制措施或被列为失信被执行人等事项,201.429,TRUE,10.56,89.904,100.464,629.931,640.491,para,标题2
1371,10.56,231.669,7,20427.189,ABCDEE+宋体,10.56,0,char,25,10.56,0,（一）发行人及其董监高被调查或被采取强制措施,221.109,TRUE,10.56,89.904,100.464,609.1,619.66,para,标题3
1372,10.56,251.229,8,20446.749,ABCDEE+宋体,10.56,0,char,25,10.56,0,□适用 √不适用,240.669,TRUE,10.56,89.904,100.464,589.54,600.1,para,正文
1373,10.56,270.909,9,20466.429,ABCDEE+宋体,10.56,0,char,25,10.56,0,（二）控股股东/实际控制人被调查、被采取强制措施或被列为失信被执行人,260.349,TRUE,10.56,89.904,100.464,569.86,580.42,para,标题3
1374,10.56,290.499,10,20486.019,ABCDEE+宋体,10.56,0,char,25,10.56,0,报告期内发行人的控股股东、实际控制人涉嫌犯罪被司法机关立案调查或被采取强制措施,279.939,TRUE,10.56,89.904,100.464,551.421,561.981,para,正文
1375,10.56,304.179,11,20499.699,ABCDEE+宋体,10.56,0,char,25,10.56,0,：□是 √否,293.619,TRUE,10.56,89.904,100.464,536.59,547.15,para,正文
1376,10.56,323.739,12,20519.259,ABCDEE+宋体,10.56,0,char,25,10.56,0,报告期内发行人的控股股东、实际控制人被列为失信被执行人或发生其他重大负面不利变,313.179,TRUE,10.56,89.904,100.464,518.181,528.741,para,正文
1377,10.56,337.419,13,20532.939,ABCDEE+宋体,10.56,0,char,25,10.56,0,化等情形：□是 √否,326.859,TRUE,10.56,89.904,100.464,503.35,513.91,para,正文
1378,10.56,356.979,14,20552.499,ABCDEE+宋体,10.56,0,char,25,10.56,0,四、 其他重大事项的信息披露情况,346.419,TRUE,10.56,89.904,100.464,484.941,495.501,para,标题2
1379,10.56,376.659,15,20572.179,ABCDEE+宋体,10.56,0,char,25,10.56,0,□适用 √不适用,366.099,TRUE,10.56,89.904,100.464,464.11,474.67,para,正文
1380,12,422.702,16,20616.782,ABCDEE+宋体,12,0,char,25,12,0,第六节 特定品种债券应当披露的其他事项,410.702,TRUE,12,186.26,198.26,419.218,431.218,para,标题1
1381,10.56,470.499,17,20666.019,ABCDEE+宋体,10.56,0,char,25,10.56,0,一、发行人为可交换债券发行人,459.939,TRUE,10.56,89.904,100.464,371.421,381.981,para,标题2
1382,10.56,490.199,18,20685.719,ABCDEE+宋体,10.56,0,char,25,10.56,0,□适用 √不适用,479.639,TRUE,10.56,89.904,100.464,350.57,361.13,para,正文
1383,10.56,528.599,19,20724.119,ABCDEE+宋体,10.56,0,char,25,10.56,0,二、发行人为非上市公司非公开发行可转换公司债券发行人,518.039,TRUE,10.56,89.904,100.464,313.321,323.881,para,标题2
1384,10.56,548.159,20,20743.679,ABCDEE+宋体,10.56,0,char,25,10.56,0,□适用 √不适用,537.599,TRUE,10.56,89.904,100.464,293.761,304.321,para,正文
1385,10.56,567.839,21,20763.359,ABCDEE+宋体,10.56,0,char,25,10.56,0,三、发行人为一带一路/绿色/扶贫/纾困公司债券发行人,557.279,TRUE,10.56,89.904,100.464,274.081,284.641,para,标题2
1386,10.56,587.399,22,20782.919,ABCDEE+宋体,10.56,0,char,25,10.56,0,□适用 √不适用,576.839,TRUE,10.56,89.904,100.464,254.521,265.081,para,正文
1387,10.56,607.079,23,20802.599,ABCDEE+宋体,10.56,0,char,25,10.56,0,四、发行人为可续期公司债券发行人,596.519,TRUE,10.56,89.904,100.464,234.841,245.401,para,标题2
1388,10.56,626.639,24,20822.159,ABCDEE+宋体,10.56,0,char,25,10.56,0,□适用 √不适用,616.079,TRUE,10.56,89.904,100.464,215.281,225.841,para,正文
1389,10.56,646.319,25,20841.839,ABCDEE+宋体,10.56,0,char,25,10.56,0,五、其他特定品种债券事项,635.759,TRUE,10.56,89.904,100.464,195.601,206.161,para,标题2
1390,10.56,665.909,26,20861.429,ABCDEE+宋体,10.56,0,char,25,10.56,0,无,655.349,TRUE,10.56,89.904,100.464,174.86,185.42,para,正文
1391,12,712.072,27,20906.152,ABCDEE+宋体,12,0,char,25,12,0,第七节 发行人认为应当披露的其他事项,700.072,TRUE,12,192.26,204.26,129.848,141.848,para,标题1
1392,10.56,759.865,28,20955.385,ABCDEE+宋体,10.56,0,char,25,10.56,0,无,749.305,TRUE,10.56,89.904,100.464,82.055,92.615,para,正文
1393,4.563,792.186,29,20989.266,ABCDEE+Calibri,9,0,char,25,9,0,25,783.186,TRUE,4.563,293.09,297.653,49.734,58.734,para,页脚
1394,9,52.869,0,21091.869,ABCDEE+宋体,9,0,char,26,9,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,TRUE,9,170.42,415.99,788.07,797.07,para,页眉
1395,4.563,792.186,1,21831.186,ABCDEE+Calibri,9,0,char,26,9,0,26,783.186,TRUE,4.563,293.09,297.653,49.734,58.734,para,页脚
1396,9,52.869,0,21933.789,ABCDEE+宋体,9,0,char,27,9,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,TRUE,9,170.42,415.99,788.07,797.07,para,页眉
1397,12,85.692,1,21963.612,ABCDEE+宋体,12,0,char,27,12,0,第八节 备查文件目录,73.692,TRUE,12,240.53,252.53,756.228,768.228,para,标题1
1398,10.56,133.509,2,22012.869,ABCDEE+宋体,10.56,0,char,27,10.56,0,一、载有公司负责人、主管会计工作负责人、会计机构负责人（会计主管人员）签,122.949,TRUE,10.56,119.18,129.74,708.411,718.971,para,正文
1399,10.56,154.029,3,22033.389,ABCDEE+宋体,10.56,0,char,27,10.56,0,名并盖章的财务报表；,143.469,TRUE,10.56,89.904,100.464,687.891,698.451,para,正文
1400,10.56,174.429,4,22053.789,ABCDEE+宋体,10.56,0,char,27,10.56,0,二、载有会计师事务所盖章、注册会计师签名并盖章的审计报告原件（如有）；,163.869,TRUE,10.56,119.18,129.74,667.491,678.051,para,正文
1401,10.56,194.829,5,22074.189,ABCDEE+宋体,10.56,0,char,27,10.56,0,三、报告期内在中国证监会指定网站上公开披露过的所有公司文件的正本及公告的,184.269,TRUE,10.56,119.18,129.74,647.091,657.651,para,正文
1402,10.56,215.229,6,22094.589,ABCDEE+宋体,10.56,0,char,27,10.56,0,原稿；,204.669,TRUE,10.56,89.904,100.464,626.691,637.251,para,正文
1403,10.56,235.629,7,22114.989,ABCDEE+宋体,10.56,0,char,27,10.56,0,四、按照境内外其他监管机构、交易场所等的要求公开披露的年度报告、年度财务,225.069,TRUE,10.56,119.18,129.74,606.291,616.851,para,正文
1404,10.56,256.149,8,22135.509,ABCDEE+宋体,10.56,0,char,27,10.56,0,信息。,245.589,TRUE,10.56,89.904,100.464,585.771,596.331,para,正文
1405,5.28,296.979,9,22176.339,ABCDEE+宋体,10.56,0,char,27,10.56,0,(以下无正文),286.419,TRUE,5.28,119.18,124.46,544.941,555.501,para,正文
1406,4.563,792.186,10,22673.106,ABCDEE+Calibri,9,0,char,27,9,0,27,783.186,TRUE,4.563,293.09,297.653,49.734,58.734,para,页脚
1407,2.555,5.94,0,22732.74,ABCDEE+Calibri,5.04,0,char,28,5.04,0,8,0.9,TRUE,2.555,0,2.555,835.98,841.02,para,页眉
1408,2.555,5.94,1,22732.74,ABCDEE+Calibri,5.04,0,char,28,5.04,0,8,0.9,TRUE,2.555,0,2.555,834.6,841.02,para,页眉
1409,4.563,841.746,2,23564.586,ABCDEE+Calibri,9,0,char,28,9,0,28,832.746,TRUE,4.563,293.09,297.653,0.174,9.174,para,页脚
1410,2.555,48.54,0,23617.26,ABCDEE+Calibri,5.04,0,char,29,5.04,0,8,43.5,TRUE,2.555,90.024,92.579,793.38,798.42,para,页眉
1411,2.555,48.54,1,23617.26,ABCDEE+Calibri,5.04,0,char,29,5.04,0,8,43.5,TRUE,2.555,90.024,92.579,792,798.42,para,页眉
1412,6,89.652,2,23651.412,ABCDEE+宋体,12,0,char,29,12,0,财务报表,77.652,TRUE,6,267.53,273.53,752.268,764.268,para,标题1
1413,12,121.112,3,23682.872,ABCDEE+宋体,12,0,char,29,12,0,附件一： 发行人财务报表,109.112,TRUE,12,90.024,165.02,720.808,732.808,para,标题2
1414,10.56,136.149,4,23699.349,ABCDEE+宋体,10.56,0,char,29,10.56,0,合并资产负债表,125.589,TRUE,10.56,260.81,271.37,704.62,715.18,para,标题3
1415,5.354,150.669,5,23713.869,ABCDEE+Calibri,10.56,0,char,29,10.56,0,2020年12月31日,140.109,TRUE,5.354,254.09,341.45,690.1,701.811,para,正文
1416,10.56,165.309,6,23728.509,ABCDEE+宋体,10.56,0,char,29,10.56,0,编制单位: 开远市兴远开发投资集团有限公司,154.749,TRUE,10.56,90.024,150.74,675.46,686.02,para,正文
1417,2.387,180.909,7,23744.109,ABCDEE+Calibri,10.56,0,char,29,10.56,0,单位:元  币种:人民币,170.349,TRUE,2.387,405.31,460.75,659.86,670.42,para,正文
1418,10.56,200.18,8,23760.549,ABCDEE+宋体,10.56,0,char,29,10.56,0,项目 ,183.74,TRUE,10.56,84.624,241.13,643.42,653.98,tbl,
1419,10.56,200.18,8,23760.549,"ABCDEE+Calibri,Bold",10.56,0,char,29,10.56,0,2020年12月31日,183.74,TRUE,5.354,241.13,379.03,643.42,655.131,tbl,
1420,10.56,200.18,8,23760.549,"ABCDEE+Calibri,Bold",10.56,0,char,29,10.56,0,2019年12月31日,183.74,TRUE,5.354,379.03,510.34,643.42,655.131,tbl,
1421,10.56,216.5,9,23776.869,ABCDEE+宋体,10.56,0,char,29,10.56,0,流动资产： ,200.18,TRUE,10.56,84.624,241.13,627.1,637.66,tbl,
1422,2.387,216.5,9,23777.78,"ABCDEE+Calibri,Bold",10.56,0,char,29,10.56,0, ,200.18,TRUE,2.387,241.13,379.03,627.34,637.9,tbl,
1423,2.387,216.5,9,23777.78,"ABCDEE+Calibri,Bold",10.56,0,char,29,10.56,0, ,200.18,TRUE,2.387,379.03,510.34,627.34,637.9,tbl,
1424,10.56,232.82,10,23793.189,ABCDEE+宋体,10.56,0,char,29,10.56,0,货币资金 ,216.5,TRUE,10.56,84.624,241.13,610.78,621.34,tbl,
1425,5.354,232.82,10,23794.1,ABCDEE+Calibri,10.56,0,char,29,10.56,0,"471,487,358.30",216.5,TRUE,5.354,241.13,379.03,611.02,621.58,tbl,
1426,5.354,232.82,10,23794.1,ABCDEE+Calibri,10.56,0,char,29,10.56,0,"1,021,840,980.42",216.5,TRUE,5.354,379.03,510.34,611.02,621.58,tbl,
1427,10.56,249.14,11,23809.509,ABCDEE+宋体,10.56,0,char,29,10.56,0,结算备付金 ,232.82,TRUE,10.56,84.624,241.13,594.46,605.02,tbl,
1428,2.387,249.14,11,23810.42,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,232.82,TRUE,2.387,241.13,379.03,594.7,605.26,tbl,
1429,2.387,249.14,11,23810.42,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,232.82,TRUE,2.387,379.03,510.34,594.7,605.26,tbl,
1430,10.56,265.58,12,23825.949,ABCDEE+宋体,10.56,0,char,29,10.56,0,拆出资金 ,249.14,TRUE,10.56,84.624,241.13,578.02,588.58,tbl,
1431,2.387,265.58,12,23826.86,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,249.14,TRUE,2.387,241.13,379.03,578.26,588.82,tbl,
1432,2.387,265.58,12,23826.86,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,249.14,TRUE,2.387,379.03,510.34,578.26,588.82,tbl,
1433,10.56,281.9,13,23842.269,ABCDEE+宋体,10.56,0,char,29,10.56,0,交易性金融资产 ,265.58,TRUE,10.56,84.624,241.13,561.7,572.26,tbl,
1434,2.387,281.9,13,23843.18,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,265.58,TRUE,2.387,241.13,379.03,561.94,572.5,tbl,
1435,2.387,281.9,13,23843.18,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,265.58,TRUE,2.387,379.03,510.34,561.94,572.5,tbl,
1436,10.56,313.85,14,23858.619,ABCDEE+宋体,10.56,0,char,29,10.56,0,以公允价值计量且其变动计入当期损益的金融资产 ,281.9,TRUE,10.56,84.624,241.13,529.75,557.061,tbl,
1437,2.387,313.85,14,23859.53,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,281.9,TRUE,2.387,241.13,379.03,545.59,556.15,tbl,
1438,2.387,313.85,14,23859.53,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,281.9,TRUE,2.387,379.03,510.34,545.59,556.15,tbl,
1439,10.56,330.17,15,23890.539,ABCDEE+宋体,10.56,0,char,29,10.56,0,衍生金融资产 ,313.85,TRUE,10.56,84.624,241.13,513.43,523.99,tbl,
1440,2.387,330.17,15,23891.45,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,313.85,TRUE,2.387,241.13,379.03,513.67,524.23,tbl,
1441,2.387,330.17,15,23891.45,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,313.85,TRUE,2.387,379.03,510.34,513.67,524.23,tbl,
1442,10.56,346.61,16,23906.979,ABCDEE+宋体,10.56,0,char,29,10.56,0,应收票据 ,330.17,TRUE,10.56,84.624,241.13,496.99,507.55,tbl,
1443,2.387,346.61,16,23907.89,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,330.17,TRUE,2.387,241.13,379.03,497.23,507.79,tbl,
1444,2.387,346.61,16,23907.89,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,330.17,TRUE,2.387,379.03,510.34,497.23,507.79,tbl,
1445,10.56,362.93,17,23923.299,ABCDEE+宋体,10.56,0,char,29,10.56,0,应收账款 ,346.61,TRUE,10.56,84.624,241.13,480.67,491.23,tbl,
1446,5.354,362.93,17,23924.21,ABCDEE+Calibri,10.56,0,char,29,10.56,0,"920,374,925.51",346.61,TRUE,5.354,241.13,379.03,480.91,491.47,tbl,
1447,5.354,362.93,17,23924.21,ABCDEE+Calibri,10.56,0,char,29,10.56,0,"810,224,912.03",346.61,TRUE,5.354,379.03,510.34,480.91,491.47,tbl,
1448,10.56,379.25,18,23939.619,ABCDEE+宋体,10.56,0,char,29,10.56,0,应收款项融资 ,362.93,TRUE,10.56,84.624,241.13,464.35,474.91,tbl,
1449,2.387,379.25,18,23940.53,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,362.93,TRUE,2.387,241.13,379.03,464.59,475.15,tbl,
