,adv,bottom,cod,cont_num,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,type,upright,width,x0,x1,y0,y1
1460,0.500,683.460,19,,32660.848,HIMIKE+TimesNewRomanPSMT,10.500,0,char,39,10.500,0,"152,293,491.04 ",655.200,tbl,True,5.250,292.3764705882352941176470588,423.17625,166.652,177.152
1461,0.500,675.348,19,4,32660.848,HIMIKE+TimesNewRomanPSMT,10.500,0,char,39,10.500,0,"64,429,014.99",664.848,para,True,5.250,491.884,497.134,166.652,177.152
1462,1.000,704.400,20,,32688.310,HIMFLA+FangSong,10.500,0,char,39,10.500,0,应收保费 ,690.780,tbl,True,10.500,42.705,292.3764705882352941176470588,139.190,149.690
1463,1.000,732.660,21,,32716.570,HIMFLA+FangSong,10.500,0,char,39,10.500,0,应收分保账款 ,719.040,tbl,True,10.500,42.705,292.3764705882352941176470588,110.930,121.430
1464,1.000,760.920,22,,32744.830,HIMFLA+FangSong,10.500,0,char,39,10.500,0,应收分保合同准备金 ,747.300,tbl,True,10.500,42.705,292.3764705882352941176470588,82.670,93.170
1465,,127.560,23,,,,,,,,,,,120.270,tbl,,,42.705,169.950,,
1466,,148.440,23,,,,,,,,,,,141.120,tbl,,,42.705,169.950,,
1467,,155.760,23,,,,,,,,,,,148.440,tbl,,,42.705,169.950,,
1468,,176.700,23,,,,,,,,,,,169.380,tbl,,,42.705,169.950,,
1469,,184.020,23,,,,,,,,,,,176.700,tbl,,,42.705,169.950,,
1470,,204.936,23,,,,,,,,,,,197.640,tbl,,,42.705,169.950,,
1471,,323.520,23,,,,,,,,,,,316.260,tbl,,,42.705,292.3764705882352941176470588,,
1472,,344.460,23,,,,,,,,,,,337.140,tbl,,,42.705,292.3764705882352941176470588,,
1473,,351.630,23,,,,,,,,,,,344.460,tbl,,,42.705,292.3764705882352941176470588,,
1474,,372.696,23,,,,,,,,,,,365.550,tbl,,,42.705,292.3764705882352941176470588,,
1475,,380.040,23,,,,,,,,,,,372.696,tbl,,,42.705,292.3764705882352941176470588,,
1476,,400.980,23,,,,,,,,,,,393.660,tbl,,,42.705,292.3764705882352941176470588,,
1477,,408.300,23,,,,,,,,,,,400.980,tbl,,,42.705,292.3764705882352941176470588,,
1478,,429.195,23,,,,,,,,,,,421.920,tbl,,,42.705,292.3764705882352941176470588,,
1479,,436.560,23,,,,,,,,,,,429.195,tbl,,,42.705,292.3764705882352941176470588,,
1480,,457.440,23,,,,,,,,,,,450.120,tbl,,,42.705,292.3764705882352941176470588,,
1481,,464.760,23,,,,,,,,,,,457.440,tbl,,,42.705,292.3764705882352941176470588,,
1482,,485.700,23,,,,,,,,,,,478.380,tbl,,,42.705,292.3764705882352941176470588,,
1483,,493.020,23,,,,,,,,,,,485.700,tbl,,,42.705,292.3764705882352941176470588,,
1484,,513.960,23,,,,,,,,,,,506.640,tbl,,,42.705,292.3764705882352941176470588,,
1485,,521.280,23,,,,,,,,,,,513.960,tbl,,,42.705,292.3764705882352941176470588,,
1486,,542.220,23,,,,,,,,,,,534.900,tbl,,,42.705,292.3764705882352941176470588,,
1487,,549.540,23,,,,,,,,,,,542.220,tbl,,,42.705,292.3764705882352941176470588,,
1488,,570.480,23,,,,,,,,,,,563.160,tbl,,,42.705,292.3764705882352941176470588,,
1489,,577.800,23,,,,,,,,,,,570.480,tbl,,,42.705,292.3764705882352941176470588,,
1490,,598.695,23,,,,,,,,,,,591.420,tbl,,,42.705,292.3764705882352941176470588,,
1491,,606.060,23,,,,,,,,,,,598.695,tbl,,,42.705,292.3764705882352941176470588,,
1492,,626.940,23,,,,,,,,,,,619.620,tbl,,,42.705,292.3764705882352941176470588,,
1493,,634.260,23,,,,,,,,,,,626.940,tbl,,,42.705,292.3764705882352941176470588,,
1494,,655.200,23,,,,,,,,,,,647.880,tbl,,,42.705,292.3764705882352941176470588,,
1495,,662.520,23,,,,,,,,,,,655.200,tbl,,,42.705,292.3764705882352941176470588,,
1496,,683.460,23,,,,,,,,,,,676.140,tbl,,,42.705,292.3764705882352941176470588,,
1497,,690.780,23,,,,,,,,,,,683.460,tbl,,,42.705,292.3764705882352941176470588,,
1498,,711.720,23,,,,,,,,,,,704.400,tbl,,,42.705,292.3764705882352941176470588,,
1499,,719.040,23,,,,,,,,,,,711.720,tbl,,,42.705,292.3764705882352941176470588,,
1500,,739.980,23,,,,,,,,,,,732.660,tbl,,,42.705,292.3764705882352941176470588,,
1501,,747.300,23,,,,,,,,,,,739.980,tbl,,,42.705,292.3764705882352941176470588,,
1502,,768.204,23,,,,,,,,,,,760.920,tbl,,,42.705,292.3764705882352941176470588,,
1503,,323.520,23,,,,,,,,,,,316.260,tbl,,,292.3764705882352941176470588,423.17625,,
1504,,344.460,23,,,,,,,,,,,337.140,tbl,,,292.3764705882352941176470588,423.17625,,
1505,,351.630,23,,,,,,,,,,,344.460,tbl,,,292.3764705882352941176470588,423.17625,,
1506,,372.696,23,,,,,,,,,,,365.550,tbl,,,292.3764705882352941176470588,423.17625,,
1507,,485.700,23,,,,,,,,,,,457.440,tbl,,,292.3764705882352941176470588,423.17625,,
1508,,542.220,23,,,,,,,,,,,513.960,tbl,,,292.3764705882352941176470588,423.17625,,
1509,,570.480,23,,,,,,,,,,,542.220,tbl,,,292.3764705882352941176470588,423.17625,,
1510,,655.200,23,,,,,,,,,,,626.940,tbl,,,292.3764705882352941176470588,423.17625,,
1511,,711.720,23,,,,,,,,,,,683.460,tbl,,,292.3764705882352941176470588,423.17625,,
1512,,739.980,23,,,,,,,,,,,711.720,tbl,,,292.3764705882352941176470588,423.17625,,
1513,,768.204,23,,,,,,,,,,,739.980,tbl,,,292.3764705882352941176470588,423.17625,,
1514,,127.560,23,,,,,,,,,,,120.270,tbl,,,297.810,423.17625,,
1515,,148.440,23,,,,,,,,,,,141.120,tbl,,,297.810,423.17625,,
1516,,155.760,23,,,,,,,,,,,148.440,tbl,,,297.810,423.17625,,
1517,,176.700,23,,,,,,,,,,,169.380,tbl,,,297.810,423.17625,,
1518,,184.020,23,,,,,,,,,,,176.700,tbl,,,297.810,423.17625,,
1519,,204.936,23,,,,,,,,,,,197.640,tbl,,,297.810,423.17625,,
1520,1.000,78.900,0,,32904.810,HIMFLA+FangSong,10.500,0,char,40,10.500,,存出保证金 ,65.280,tbl,True,10.500,42.705,292.3588235294117647058823529,764.690,775.190
1521,0.500,86.220,0,,32905.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"36,432,715.87 ",57.780,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,763.892,774.392
1522,0.500,78.108,0,4,32905.608,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"35,022,722.29",67.608,para,True,5.250,491.889,497.139,763.892,774.392
1523,1.000,107.160,1,,32933.070,HIMFLA+FangSong,10.500,0,char,40,10.500,,其他应收款 ,93.540,tbl,True,10.500,42.705,292.3588235294117647058823529,736.430,746.930
1524,0.500,114.480,1,,32933.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"3,085,885,019.12 ",86.220,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,735.632,746.132
1525,0.500,106.368,1,4,32933.868,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"2,513,646,961.46",95.868,para,True,5.250,478.729,483.979,735.632,746.132
1526,1.000,135.420,2,,32961.330,HIMFLA+FangSong,10.500,0,char,40,10.500,,其中：应收利息 ,121.800,tbl,True,10.500,42.705,292.3588235294117647058823529,708.170,718.670
1527,0.500,142.740,2,,32962.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"58,074,027.77 ",114.480,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,707.372,717.872
1528,0.500,134.628,2,4,32962.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"82,718,250.02",124.128,para,True,5.250,491.889,497.139,707.372,717.872
1529,1.000,163.680,3,,32989.590,HIMFLA+FangSong,10.500,0,char,40,10.500,,应收股利 ,150.060,tbl,True,10.500,42.705,292.3588235294117647058823529,679.910,690.410
1530,0.500,171.000,3,,32990.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"183,096,871.05 ",142.740,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,679.112,689.612
1531,0.500,162.888,3,4,32990.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"8,345,400",152.388,para,True,5.250,510.225,515.475,679.112,689.612
1532,1.000,191.940,4,,33017.850,HIMFLA+FangSong,10.500,0,char,40,10.500,,买入返售金融资产 ,178.320,tbl,True,10.500,42.705,292.3588235294117647058823529,651.650,662.150
1533,0.500,199.260,4,,33018.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"522,169,582.69 ",171.000,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,650.852,661.352
1534,0.500,191.148,4,0,33018.648,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"600,075,452.06",180.648,para,True,5.250,486.645,491.895,650.852,661.352
1535,1.000,220.200,5,,33046.110,HIMFLA+FangSong,10.500,0,char,40,10.500,,存货 ,206.580,tbl,True,10.500,42.705,292.3588235294117647058823529,623.390,633.890
1536,0.500,227.475,5,,33046.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"1,561,870,356.95 ",199.260,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,622.592,633.092
1537,0.500,219.408,5,0,33046.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"511,948,118.69",208.908,para,True,5.250,487.448,492.698,622.592,633.092
1538,1.000,248.400,6,,33074.310,HIMFLA+FangSong,10.500,0,char,40,10.500,,合同资产 ,234.780,tbl,True,10.500,42.705,292.3588235294117647058823529,595.190,605.690
1539,1.000,276.660,7,,33102.570,HIMFLA+FangSong,10.500,0,char,40,10.500,,持有待售资产 ,263.040,tbl,True,10.500,42.705,292.3588235294117647058823529,566.930,577.430
1540,1.000,304.920,8,,33130.830,HIMFLA+FangSong,10.500,0,char,40,10.500,,一年内到期的非流动资产 ,291.300,tbl,True,10.500,42.705,292.3588235294117647058823529,538.670,549.170
1541,1.000,333.180,9,,33159.090,HIMFLA+FangSong,10.500,0,char,40,10.500,,其他流动资产 ,319.560,tbl,True,10.500,42.705,292.3588235294117647058823529,510.410,520.910
1542,0.500,340.500,9,,33159.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"283,641,409.85 ",312.240,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,509.612,520.112
1543,0.500,332.388,9,0,33159.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"902,074,573.24",321.888,para,True,5.250,486.645,491.895,509.612,520.112
1544,1.000,361.440,10,,33187.350,HIMFLA+FangSong,10.500,0,char,40,10.500,,流动资产合计 ,347.820,tbl,True,10.500,42.705,292.3588235294117647058823529,482.150,492.650
1545,0.500,368.784,10,,33188.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"39,783,504,054.24 ",340.500,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,481.352,491.852
1546,0.500,360.648,10,4,33188.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"27,168,869,283.43",350.148,para,True,5.250,473.534,478.784,481.352,491.852
1547,1.000,389.850,11,,33215.610,HIMFLA+FangSong,10.500,0,char,40,10.500,,非流动资产： ,375.930,tbl,True,10.500,42.705,292.3588235294117647058823529,453.890,464.390
1548,0.274,389.850,11,,33215.845,HIMGDA+DengXian,10.500,0,char,40,10.500,, ,375.930,tbl,True,2.877,292.3588235294117647058823529,422.5696153846153846153846154,453.655,464.155
1549,1.000,417.900,12,,33243.810,HIMFLA+FangSong,10.500,0,char,40,10.500,,发放贷款和垫款 ,404.280,tbl,True,10.500,42.705,292.3588235294117647058823529,425.690,436.190
1550,1.000,446.160,13,,33272.070,HIMFLA+FangSong,10.500,0,char,40,10.500,,债权投资 ,432.540,tbl,True,10.500,42.705,292.3588235294117647058823529,397.430,407.930
1551,1.000,474.420,14,,33300.330,HIMFLA+FangSong,10.500,0,char,40,10.500,,可供出售金融资产 ,460.800,tbl,True,10.500,42.705,292.3588235294117647058823529,369.170,379.670
1552,0.250,473.628,14,4,33301.128,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"15,700,221,715.65",463.128,para,True,2.625,422.100,478.769,368.372,378.872
1553,1.000,502.680,15,,33328.590,HIMFLA+FangSong,10.500,0,char,40,10.500,,其他债权投资 ,489.060,tbl,True,10.500,42.705,292.3588235294117647058823529,340.910,351.410
1554,0.500,510.000,15,,33329.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"151,773,556.37 ",481.740,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,340.112,350.612
1555,0.500,501.888,15,0,33329.388,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"212,998,226.36",491.388,para,True,5.250,486.645,491.895,340.112,350.612
1556,1.000,530.940,16,,33356.850,HIMFLA+FangSong,10.500,0,char,40,10.500,,长期应收款 ,517.320,tbl,True,10.500,42.705,292.3588235294117647058823529,312.650,323.150
1557,1.000,559.200,17,,33385.110,HIMFLA+FangSong,10.500,0,char,40,10.500,,长期股权投资 ,545.580,tbl,True,10.500,42.705,292.3588235294117647058823529,284.390,294.890
1558,0.500,566.475,17,,33385.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"24,861,346,436.11 ",538.260,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,283.592,294.092
1559,0.500,558.408,17,4,33385.908,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"18,866,255,923.36",547.908,para,True,5.250,473.521,478.771,283.592,294.092
1560,1.000,587.400,18,,33413.310,HIMFLA+FangSong,10.500,0,char,40,10.500,,其他权益工具投资 ,573.780,tbl,True,10.500,42.705,292.3588235294117647058823529,256.190,266.690
1561,0.500,594.720,18,,33414.108,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"40,723,167.23 ",566.475,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,255.392,265.892
1562,0.500,586.608,18,4,33414.108,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"41,002,365.61",576.108,para,True,5.250,491.889,497.139,255.392,265.892
1563,1.000,615.660,19,,33441.570,HIMFLA+FangSong,10.500,0,char,40,10.500,,其他非流动金融资产 ,602.040,tbl,True,10.500,42.705,292.3588235294117647058823529,227.930,238.430
1564,1.000,643.920,20,,33469.830,HIMFLA+FangSong,10.500,0,char,40,10.500,,投资性房地产 ,630.300,tbl,True,10.500,42.705,292.3588235294117647058823529,199.670,210.170
1565,0.500,651.240,20,,33470.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"246,906,035.72 ",622.980,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,198.872,209.372
1566,0.500,643.128,20,0,33470.628,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"108,787,879.08",632.628,para,True,5.250,486.645,491.895,198.872,209.372
1567,1.000,672.180,21,,33498.090,HIMFLA+FangSong,10.500,0,char,40,10.500,,固定资产 ,658.560,tbl,True,10.500,42.705,292.3588235294117647058823529,171.410,181.910
1568,0.500,679.500,21,,33498.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"2,466,183,235.33 ",651.240,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,170.612,181.112
1569,0.500,671.388,21,4,33498.888,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"1,260,259,652.29",660.888,para,True,5.250,478.729,483.979,170.612,181.112
1570,1.000,700.440,22,,33526.350,HIMFLA+FangSong,10.500,0,char,40,10.500,,在建工程 ,686.820,tbl,True,10.500,42.705,292.3588235294117647058823529,143.150,153.650
1571,0.500,707.760,22,,33527.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"1,771,997,229.18 ",679.500,tbl,True,5.250,292.3588235294117647058823529,422.5696153846153846153846154,142.352,152.852
1572,0.500,699.648,22,0,33527.148,HIMIKE+TimesNewRomanPSMT,10.500,0,char,40,10.500,,"364,707,293.99",689.148,para,True,5.250,486.627,491.877,142.352,152.852
1573,1.000,728.700,23,,33554.610,HIMFLA+FangSong,10.500,0,char,40,10.500,,生产性生物资产 ,715.080,tbl,True,10.500,42.705,292.3588235294117647058823529,114.890,125.390
1574,1.000,756.900,24,,33582.810,HIMFLA+FangSong,10.500,0,char,40,10.500,,油气资产 ,743.280,tbl,True,10.500,42.705,292.3588235294117647058823529,86.690,97.190
1575,,65.280,25,,,,,,,,,,,57.780,tbl,,,42.705,292.3588235294117647058823529,,
1576,,86.220,25,,,,,,,,,,,78.900,tbl,,,42.705,292.3588235294117647058823529,,
1577,,93.540,25,,,,,,,,,,,86.220,tbl,,,42.705,292.3588235294117647058823529,,
1578,,114.480,25,,,,,,,,,,,107.160,tbl,,,42.705,292.3588235294117647058823529,,
1579,,121.800,25,,,,,,,,,,,114.480,tbl,,,42.705,292.3588235294117647058823529,,
1580,,142.740,25,,,,,,,,,,,135.420,tbl,,,42.705,292.3588235294117647058823529,,
1581,,150.060,25,,,,,,,,,,,142.740,tbl,,,42.705,292.3588235294117647058823529,,
1582,,171.000,25,,,,,,,,,,,163.680,tbl,,,42.705,292.3588235294117647058823529,,
1583,,178.320,25,,,,,,,,,,,171.000,tbl,,,42.705,292.3588235294117647058823529,,
1584,,199.260,25,,,,,,,,,,,191.940,tbl,,,42.705,292.3588235294117647058823529,,
1585,,206.580,25,,,,,,,,,,,199.260,tbl,,,42.705,292.3588235294117647058823529,,
1586,,227.475,25,,,,,,,,,,,220.200,tbl,,,42.705,292.3588235294117647058823529,,
1587,,234.780,25,,,,,,,,,,,227.475,tbl,,,42.705,292.3588235294117647058823529,,
1588,,255.720,25,,,,,,,,,,,248.400,tbl,,,42.705,292.3588235294117647058823529,,
1589,,263.040,25,,,,,,,,,,,255.720,tbl,,,42.705,292.3588235294117647058823529,,
1590,,283.980,25,,,,,,,,,,,276.660,tbl,,,42.705,292.3588235294117647058823529,,
1591,,291.300,25,,,,,,,,,,,283.980,tbl,,,42.705,292.3588235294117647058823529,,
1592,,312.240,25,,,,,,,,,,,304.920,tbl,,,42.705,292.3588235294117647058823529,,
1593,,319.560,25,,,,,,,,,,,312.240,tbl,,,42.705,292.3588235294117647058823529,,
1594,,340.500,25,,,,,,,,,,,333.180,tbl,,,42.705,292.3588235294117647058823529,,
1595,,347.820,25,,,,,,,,,,,340.500,tbl,,,42.705,292.3588235294117647058823529,,
1596,,368.784,25,,,,,,,,,,,361.440,tbl,,,42.705,292.3588235294117647058823529,,
1597,,375.930,25,,,,,,,,,,,368.784,tbl,,,42.705,292.3588235294117647058823529,,
1598,,396.948,25,,,,,,,,,,,389.850,tbl,,,42.705,292.3588235294117647058823529,,
1599,,404.280,25,,,,,,,,,,,396.948,tbl,,,42.705,292.3588235294117647058823529,,
1600,,425.220,25,,,,,,,,,,,417.900,tbl,,,42.705,292.3588235294117647058823529,,
1601,,432.540,25,,,,,,,,,,,425.220,tbl,,,42.705,292.3588235294117647058823529,,
1602,,453.480,25,,,,,,,,,,,446.160,tbl,,,42.705,292.3588235294117647058823529,,
1603,,460.800,25,,,,,,,,,,,453.480,tbl,,,42.705,292.3588235294117647058823529,,
1604,,481.740,25,,,,,,,,,,,474.420,tbl,,,42.705,292.3588235294117647058823529,,
1605,,489.060,25,,,,,,,,,,,481.740,tbl,,,42.705,292.3588235294117647058823529,,
1606,,510.000,25,,,,,,,,,,,502.680,tbl,,,42.705,292.3588235294117647058823529,,
1607,,517.320,25,,,,,,,,,,,510.000,tbl,,,42.705,292.3588235294117647058823529,,
1608,,538.260,25,,,,,,,,,,,530.940,tbl,,,42.705,292.3588235294117647058823529,,
1609,,545.580,25,,,,,,,,,,,538.260,tbl,,,42.705,292.3588235294117647058823529,,
1610,,566.475,25,,,,,,,,,,,559.200,tbl,,,42.705,292.3588235294117647058823529,,
1611,,573.780,25,,,,,,,,,,,566.475,tbl,,,42.705,292.3588235294117647058823529,,
1612,,594.720,25,,,,,,,,,,,587.400,tbl,,,42.705,292.3588235294117647058823529,,
1613,,602.040,25,,,,,,,,,,,594.720,tbl,,,42.705,292.3588235294117647058823529,,
1614,,622.980,25,,,,,,,,,,,615.660,tbl,,,42.705,292.3588235294117647058823529,,
1615,,630.300,25,,,,,,,,,,,622.980,tbl,,,42.705,292.3588235294117647058823529,,
1616,,651.240,25,,,,,,,,,,,643.920,tbl,,,42.705,292.3588235294117647058823529,,
1617,,658.560,25,,,,,,,,,,,651.240,tbl,,,42.705,292.3588235294117647058823529,,
1618,,679.500,25,,,,,,,,,,,672.180,tbl,,,42.705,292.3588235294117647058823529,,
1619,,686.820,25,,,,,,,,,,,679.500,tbl,,,42.705,292.3588235294117647058823529,,
1620,,707.760,25,,,,,,,,,,,700.440,tbl,,,42.705,292.3588235294117647058823529,,
1621,,715.080,25,,,,,,,,,,,707.760,tbl,,,42.705,292.3588235294117647058823529,,
1622,,735.975,25,,,,,,,,,,,728.700,tbl,,,42.705,292.3588235294117647058823529,,
1623,,743.280,25,,,,,,,,,,,735.975,tbl,,,42.705,292.3588235294117647058823529,,
1624,,764.196,25,,,,,,,,,,,756.900,tbl,,,42.705,292.3588235294117647058823529,,
1625,,255.720,25,,,,,,,,,,,227.475,tbl,,,292.3588235294117647058823529,422.5696153846153846153846154,,
