,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type,
2499,7.02,196.88,5,57440.52,,14.04,0,char,69,14.04,0,年10月29日，发行人披露了关于债券持有人对上述变更募集资金用,182.84,TRUE,7.02,89.904,173.9,644.107,659.2,para,其它
2500,14.04,224.12,6,57467.76,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,69,14.04,0,途无异议的公告。根据《国家发展改革委办公厅关于充分发挥企业债,210.08,TRUE,14.04,89.904,103.944,617.92,631.96,para,其它
2501,14.04,251.36,7,57495,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,69,14.04,0,券融资功能支持重点项目建设促进经济平稳较快发展的通知》（发改,237.32,TRUE,14.04,89.904,103.944,590.68,604.72,para,其它
2502,14.04,278.63,8,57522.27,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,69,14.04,0,办财金[2015]1327号）文件规定，发行人已向重庆市发展和改革委员,264.59,TRUE,14.04,89.904,214.85,562.357,577.45,para,其它
2503,14.04,305.87,9,57549.51,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,69,14.04,0,会备案并实施该次募集资金变更。,291.83,TRUE,14.04,89.904,103.944,535.117,549.157,para,其它
2504,7.02,333.11,10,57576.75,,14.04,0,char,69,14.04,0,截至2015年10月，一横线（代家山立交至协睦立交）道路工程,319.07,TRUE,7.02,117.86,229.97,507.877,522.97,para,其它
2505,14.04,360.35,11,57603.99,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,69,14.04,0,项目和一横线（张家梁立交至代家山立交）道路工程项目已全部建成,346.31,TRUE,14.04,89.904,103.944,481.69,495.73,para,其它
2506,14.04,387.47,12,57631.11,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,69,14.04,0,通车，相应募集资金已全部投入使用完毕；重庆两江新区龙兴聚居区,373.43,TRUE,14.04,89.904,103.944,454.57,468.61,para,其它
2507,7.02,414.71,13,57658.35,,14.04,0,char,69,14.04,0,北公租房项目已实际投入募集资金2.23亿元；重庆两江新区御临南,400.67,TRUE,7.02,89.904,351.55,426.277,441.37,para,其它
2508,7.02,441.97,14,57685.61,,14.04,0,char,69,14.04,0,公租房项目已实际投入募集资金0.23亿元；变更调整后，发行人计,427.93,TRUE,7.02,89.904,337.61,399.017,414.11,para,其它
2509,7.02,469.21,15,57712.85,,14.04,0,char,69,14.04,0,划将剩余的募集资金10亿元用于重庆两江新区天堡寨公租房项目，,455.17,TRUE,7.02,89.904,253.61,371.777,386.87,para,其它
2510,7.02,496.45,16,57740.09,,14.04,0,char,69,14.04,0,占项目总投资58.75%；计划将剩余的募集资金7.54亿元用于北碚水,482.41,TRUE,7.02,89.904,421.63,344.537,359.63,para,其它
2511,7.02,523.69,17,57767.33,,14.04,0,char,69,14.04,0,土思源公租房配建廉租房项目，占项目总投资37.59%。,509.65,TRUE,7.02,89.904,380.53,317.297,332.39,para,其它
2512,14.04,564.01,18,57807.65,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,69,14.04,0,第十二条 募集资金用途,549.97,TRUE,14.04,238.01,315.29,276.977,291.017,para,其它
2513,14.04,604.21,19,57847.85,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,69,14.04,0,一、募集资金投向,590.17,TRUE,14.04,117.98,132.02,236.777,250.817,para,其它
2514,7.02,631.48,20,57875.12,,14.04,0,char,69,14.04,0,本期债券募集资金总额为28亿元，将全部用于重庆两江新区龙,617.44,TRUE,7.02,117.86,309.53,209.507,224.6,para,其它
2515,14.04,658.72,21,57902.36,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,69,14.04,0,兴安置房二期工程、天堡寨安置房工程、和源家园三期安置房工程、,644.68,TRUE,14.04,89.904,103.944,183.32,197.36,para,其它
2516,14.04,685.96,22,57929.6,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,69,14.04,0,万寿片区安置房工程、太山片区安置房工程、万寿片区安置房二期工,671.92,TRUE,14.04,89.904,103.944,156.08,170.12,para,其它
2517,14.04,713.2,23,57956.84,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,69,14.04,0,程和书院片区安置房工程共七个安置房建设项目。,699.16,TRUE,14.04,89.904,103.944,127.787,141.827,para,其它
2518,14.04,740.44,24,57984.08,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,69,14.04,0,具体项目投资情况及相关比例如下表所示：,726.4,TRUE,14.04,117.86,131.9,100.547,114.587,para,其它
2519,4.5,789.024,25,58037.704,Times New Roman,9,0,char,69,9,0,68,780.024,TRUE,4.5,293.21,297.71,53.016,62.016,para,页脚
2520,5.28,49.009,0,58138.169,,10.56,0,char,70,10.56,0,2016年重庆两江新区开发投资集团有限公司公司债券募集说明书,38.449,TRUE,5.28,208.97,243.17,792.239,802.799,para,页眉
2521,12,120.62,1,58182.672,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,序号 ,72.77975,TRUE,12,60.53142857,85.536,730.588,759.088,tbl,其它
2522,12,120.62,1,58190.472,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,项目名称 ,72.77975,TRUE,12,85.536,206.2005385,738.388,750.388,tbl,其它
2523,12,120.62,1,58182.672,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,项目总投资 （万元） ,72.77975,TRUE,12,206.2005385,287.0807692,730.588,758.188,tbl,其它
2524,12,120.62,1,58174.972,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,发行人项目股权投资额（万元） ,72.77975,TRUE,12,287.0807692,365.1010769,722.788,766.788,tbl,其它
2525,12,120.62,1,58182.672,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,拟使用募集资金（万元） ,72.77975,TRUE,12,365.1010769,450.0607692,730.588,759.088,tbl,其它
2526,12,120.62,1,58174.972,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,募集资金占项目股权投资额比例 ,72.77975,TRUE,12,450.0607692,535.0081429,722.788,766.788,tbl,其它
2527,6,143.54,2,58226.292,Times New Roman,12,0,char,70,12,0,1,120.62,TRUE,6,60.53142857,85.536,703.468,715.468,tbl,其它
2528,12,143.54,2,58225.752,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,龙兴安置房二期 ,120.62,TRUE,12,85.536,206.2005385,703.108,715.108,tbl,其它
2529,6,143.54,2,58226.292,Times New Roman,12,0,char,70,12,0,"105,026.99",120.62,TRUE,6,206.2005385,287.0807692,703.468,715.468,tbl,其它
2530,6,143.54,2,58226.292,Times New Roman,12,0,char,70,12,0,"57,764.84",120.62,TRUE,6,287.0807692,365.1010769,703.468,715.468,tbl,其它
2531,6,143.54,2,58226.292,Times New Roman,12,0,char,70,12,0,"34,000.00",120.62,TRUE,6,365.1010769,450.0607692,703.468,715.468,tbl,其它
2532,6,143.54,2,58226.292,Times New Roman,12,0,char,70,12,0,58.86%,120.62,TRUE,6,450.0607692,535.0081429,703.468,715.468,tbl,其它
2533,6,166.58,3,58249.332,Times New Roman,12,0,char,70,12,0,2,143.54,TRUE,6,60.53142857,85.536,680.428,692.428,tbl,其它
2534,12,166.58,3,58248.672,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,天堡寨安置房 ,143.54,TRUE,12,85.536,206.2005385,680.188,692.188,tbl,其它
2535,6,166.58,3,58249.332,Times New Roman,12,0,char,70,12,0,"233,657.94",143.54,TRUE,6,206.2005385,287.0807692,680.428,692.428,tbl,其它
2536,6,166.58,3,58249.332,Times New Roman,12,0,char,70,12,0,"128,511.87",143.54,TRUE,6,287.0807692,365.1010769,680.428,692.428,tbl,其它
2537,6,166.58,3,58249.332,Times New Roman,12,0,char,70,12,0,"76,000.00",143.54,TRUE,6,365.1010769,450.0607692,680.428,692.428,tbl,其它
2538,6,166.58,3,58249.332,Times New Roman,12,0,char,70,12,0,59.14%,143.54,TRUE,6,450.0607692,535.0081429,680.428,692.428,tbl,其它
2539,6,189.62,4,58272.252,Times New Roman,12,0,char,70,12,0,3,166.58,TRUE,6,60.53142857,85.536,657.508,669.508,tbl,其它
2540,12,189.62,4,58271.712,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,和源家园三期安置房 ,166.58,TRUE,12,85.536,206.2005385,657.148,669.148,tbl,其它
2541,6,189.62,4,58272.252,Times New Roman,12,0,char,70,12,0,"82,119.93",166.58,TRUE,6,206.2005385,287.0807692,657.508,669.508,tbl,其它
2542,6,189.62,4,58272.252,Times New Roman,12,0,char,70,12,0,"45,165.96",166.58,TRUE,6,287.0807692,365.1010769,657.508,669.508,tbl,其它
2543,6,189.62,4,58272.252,Times New Roman,12,0,char,70,12,0,"23,000.00",166.58,TRUE,6,365.1010769,450.0607692,657.508,669.508,tbl,其它
2544,6,189.62,4,58272.252,Times New Roman,12,0,char,70,12,0,50.92%,166.58,TRUE,6,450.0607692,535.0081429,657.508,669.508,tbl,其它
2545,6,212.54,5,58295.292,Times New Roman,12,0,char,70,12,0,4,189.62,TRUE,6,60.53142857,85.536,634.468,646.468,tbl,其它
2546,12,212.54,5,58294.752,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,万寿片区安置房 ,189.62,TRUE,12,85.536,206.2005385,634.108,646.108,tbl,其它
2547,6,212.54,5,58295.292,Times New Roman,12,0,char,70,12,0,"129,201.84",189.62,TRUE,6,206.2005385,287.0807692,634.468,646.468,tbl,其它
2548,6,212.54,5,58295.292,Times New Roman,12,0,char,70,12,0,"71,061.01",189.62,TRUE,6,287.0807692,365.1010769,634.468,646.468,tbl,其它
2549,6,212.54,5,58295.292,Times New Roman,12,0,char,70,12,0,"42,000.00",189.62,TRUE,6,365.1010769,450.0607692,634.468,646.468,tbl,其它
2550,6,212.54,5,58295.292,Times New Roman,12,0,char,70,12,0,59.10%,189.62,TRUE,6,450.0607692,535.0081429,634.468,646.468,tbl,其它
2551,6,235.58,6,58318.332,Times New Roman,12,0,char,70,12,0,5,212.54,TRUE,6,60.53142857,85.536,611.428,623.428,tbl,其它
2552,12,235.58,6,58317.672,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,太山片区安置房 ,212.54,TRUE,12,85.536,206.2005385,611.188,623.188,tbl,其它
2553,6,235.58,6,58318.332,Times New Roman,12,0,char,70,12,0,"150,166.49",212.54,TRUE,6,206.2005385,287.0807692,611.428,623.428,tbl,其它
2554,6,235.58,6,58318.332,Times New Roman,12,0,char,70,12,0,"82,591.57",212.54,TRUE,6,287.0807692,365.1010769,611.428,623.428,tbl,其它
2555,6,235.58,6,58318.332,Times New Roman,12,0,char,70,12,0,"48,000.00",212.54,TRUE,6,365.1010769,450.0607692,611.428,623.428,tbl,其它
2556,6,235.58,6,58318.332,Times New Roman,12,0,char,70,12,0,58.12%,212.54,TRUE,6,450.0607692,535.0081429,611.428,623.428,tbl,其它
2557,6,258.6374,7,58341.252,Times New Roman,12,0,char,70,12,0,6,235.58,TRUE,6,60.53142857,85.536,588.508,600.508,tbl,其它
2558,12,258.6374,7,58340.712,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,万寿片区安置房二期 ,235.58,TRUE,12,85.536,206.2005385,588.148,600.148,tbl,其它
2559,6,258.6374,7,58341.252,Times New Roman,12,0,char,70,12,0,"97,988.35",235.58,TRUE,6,206.2005385,287.0807692,588.508,600.508,tbl,其它
2560,6,258.6374,7,58341.252,Times New Roman,12,0,char,70,12,0,"53,893.59",235.58,TRUE,6,287.0807692,365.1010769,588.508,600.508,tbl,其它
2561,6,258.6374,7,58341.252,Times New Roman,12,0,char,70,12,0,"32,000.00",235.58,TRUE,6,365.1010769,450.0607692,588.508,600.508,tbl,其它
2562,6,258.6374,7,58341.252,Times New Roman,12,0,char,70,12,0,59.38%,235.58,TRUE,6,450.0607692,535.0081429,588.508,600.508,tbl,其它
2563,6,281.57,8,58364.322,Times New Roman,12,0,char,70,12,0,7,258.6374,TRUE,6,60.53142857,85.536,565.438,577.438,tbl,其它
2564,12,281.57,8,58363.782,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,书院片区安置房 ,258.6374,TRUE,12,85.536,206.2005385,565.078,577.078,tbl,其它
2565,6,281.57,8,58364.322,Times New Roman,12,0,char,70,12,0,"76,895.47",258.6374,TRUE,6,206.2005385,287.0807692,565.438,577.438,tbl,其它
2566,6,281.57,8,58364.322,Times New Roman,12,0,char,70,12,0,"42,292.51",258.6374,TRUE,6,287.0807692,365.1010769,565.438,577.438,tbl,其它
2567,6,281.57,8,58364.322,Times New Roman,12,0,char,70,12,0,"25,000.00",258.6374,TRUE,6,365.1010769,450.0607692,565.438,577.438,tbl,其它
2568,6,281.57,8,58364.322,Times New Roman,12,0,char,70,12,0,59.11%,258.6374,TRUE,6,450.0607692,535.0081429,565.438,577.438,tbl,其它
2569,12,304.9185714,9,58386.702,b'ABCDEE+\xb7\xc2\xcb\xce',12,0,char,70,12,0,合计 ,281.57,TRUE,12,60.53142857,206.2005385,542.158,554.158,tbl,其它
2570,6,304.9185714,9,58387.602,"Times New Roman,Bold",12,0,char,70,12,0,"875,057.01",281.57,TRUE,6,206.2005385,287.0807692,542.158,554.158,tbl,其它
2571,6,304.9185714,9,58387.602,"Times New Roman,Bold",12,0,char,70,12,0,"481,281.35",281.57,TRUE,6,287.0807692,365.1010769,542.158,554.158,tbl,其它
2572,6,304.9185714,9,58387.602,"Times New Roman,Bold",12,0,char,70,12,0,"280,000.00",281.57,TRUE,6,365.1010769,450.0607692,542.158,554.158,tbl,其它
2573,6,304.9185714,9,58387.602,"Times New Roman,Bold",12,0,char,70,12,0,58.18%,281.57,TRUE,6,450.0607692,535.0081429,542.158,554.158,tbl,其它
2574,14.04,321.59,10,58407.27,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,（一）项目建设背景,307.55,TRUE,14.04,117.86,131.9,519.397,533.437,para,其它
2575,14.04,348.83,11,58434.51,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,根据两江新区总体规划，两江新区规划了包括北部新区、滨江商,334.79,TRUE,14.04,117.86,131.9,493.21,507.25,para,其它
2576,14.04,376.07,12,58461.75,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,务区、寸滩功能区、鱼嘴功能区、蔡家功能区、悦来功能区、空港功,362.03,TRUE,14.04,89.904,103.944,465.97,480.01,para,其它
2577,14.04,403.31,13,58488.99,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,能区、龙兴功能区、水土功能区和木耳功能区等十大功能区。区域面,389.27,TRUE,14.04,89.904,103.944,438.73,452.77,para,其它
2578,7.02,430.55,14,58516.23,,14.04,0,char,70,14.04,0,"积1,200平方公里，可开发面积650平方公里，常住人口200万，其",416.51,TRUE,7.02,89.904,478.06,410.437,425.53,para,其它
2579,7.02,457.81,15,58543.49,,14.04,0,char,70,14.04,0,中城市人口160万，农村人口40万。新区开发建设过程就是一个城,443.77,TRUE,7.02,89.904,309.65,383.177,398.27,para,其它
2580,14.04,485.05,16,58570.73,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,镇化的过程，而城镇化的首要解决的问题就是土地转换问题，农业用,471.01,TRUE,14.04,89.904,103.944,356.99,371.03,para,其它
2581,14.04,512.29,17,58597.97,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,地转化为城市用地才能为城市建设与经济发展创造先决条件，在此过,498.25,TRUE,14.04,89.904,103.944,329.75,343.79,para,其它
2582,14.04,539.53,18,58625.21,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,程中必然伴随大量的拆迁安置。为了尽快把两江新区建设成内陆开放,525.49,TRUE,14.04,89.904,103.944,302.51,316.55,para,其它
2583,14.04,566.77,19,58652.45,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,型经济示范区，形成高新技术产业研发、制造及现代服务业聚集区，,552.73,TRUE,14.04,89.904,103.944,275.27,289.31,para,其它
2584,14.04,594.01,20,58679.69,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,加大对周边地区的辐射和带动作用，妥善安置征地拆迁人口，两江新,579.97,TRUE,14.04,89.904,103.944,248.03,262.07,para,其它
2585,14.04,621.28,21,58706.96,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,区管委会在本着节约集约用地的原则整理出让了大规模土地用于新,607.24,TRUE,14.04,89.904,103.944,220.76,234.8,para,其它
2586,14.04,648.52,22,58734.2,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,区建设的同时，进一步加大对区域内安置工作的力度。作为城市建设,634.48,TRUE,14.04,89.904,103.944,193.52,207.56,para,其它
2587,14.04,675.76,23,58761.44,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,的一项重点工程，失地、失房农民的拆迁补偿及安置历来是非常敏感,661.72,TRUE,14.04,89.904,103.944,166.28,180.32,para,其它
2588,14.04,703,24,58788.68,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,的，特别是住房问题，首先是住房补偿金额比重大，往往占到补偿金,688.96,TRUE,14.04,89.904,103.944,139.04,153.08,para,其它
2589,7.02,730.24,25,58815.92,,14.04,0,char,70,14.04,0,额的50%以上，二是住房是每个人生存的基础，是开展生产生活的必,716.2,TRUE,7.02,89.904,128.48,110.747,125.84,para,其它
2590,14.04,757.476,26,58843.156,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,70,14.04,0,要条件。因此，妥善解决拆迁安置问题不仅关系到新区开发建设进程，,743.436,TRUE,14.04,89.904,103.944,84.564,98.604,para,其它
2591,4.5,789.024,27,58879.744,Times New Roman,9,0,char,70,9,0,69,780.024,TRUE,4.5,293.21,297.71,53.016,62.016,para,页脚
2592,5.28,49.009,0,58980.209,,10.56,0,char,71,10.56,0,2016年重庆两江新区开发投资集团有限公司公司债券募集说明书,38.449,TRUE,5.28,208.97,243.17,792.239,802.799,para,页眉
2593,14.04,87.9,1,59015.62,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,还将对当地社会的稳定产生重要影响。要想从一个非城市化地区成长,73.86,TRUE,14.04,89.904,103.944,754.14,768.18,para,其它
2594,14.04,115.16,2,59042.88,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,到一个城市化地区，必须坚持以民生为先，确保基础设施建设、环境,101.12,TRUE,14.04,89.904,103.944,726.88,740.92,para,其它
2595,14.04,142.4,3,59070.12,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,建设以及社会事业建设同步进行，切实让群众共享开发开放成果。高,128.36,TRUE,14.04,89.904,103.944,699.64,713.68,para,其它
2596,14.04,169.64,4,59097.36,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,标准补偿，高品质还房，高技能培训，高就业保障，按照“一改六好”,155.6,TRUE,14.04,89.904,103.944,672.4,686.44,para,其它
2597,14.04,196.88,5,59124.6,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,（即“划拨地改为出让地”、“地段好、户型好、质量好、配套好、环,182.84,TRUE,14.04,89.904,103.944,645.16,659.2,para,其它
2598,14.04,224.12,6,59151.84,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,境好、物业好”）的标准建设新型安置房，提高农民财产性收入，实,210.08,TRUE,14.04,89.904,103.944,617.92,631.96,para,其它
2599,14.04,251.36,7,59179.08,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,现民生安居梦。,237.32,TRUE,14.04,89.904,103.944,589.627,603.667,para,其它
2600,14.04,278.63,8,59206.35,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,本期债券募集资金投向的七个安置房项目的实施对解决征地拆,264.59,TRUE,14.04,117.86,131.9,563.41,577.45,para,其它
2601,14.04,305.87,9,59233.59,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,迁安置还房问题、保障社会稳定、促进两江新区开发建设及城市化进,291.83,TRUE,14.04,89.904,103.944,536.17,550.21,para,其它
2602,14.04,333.11,10,59260.83,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,程具有重大意义。,319.07,TRUE,14.04,89.904,103.944,507.877,521.917,para,其它
2603,14.04,360.35,11,59288.07,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,（二）项目实施主体及其与发行人的关系,346.31,TRUE,14.04,117.86,131.9,480.637,494.677,para,其它
2604,7.02,388.523,12,59316.243,Times New Roman,14.04,0,char,71,14.04,0,1、龙兴安置房二期工程和天堡寨安置房工程的项目实施主体为,374.483,TRUE,7.02,117.86,124.88,453.517,467.557,para,其它
2605,14.04,414.71,13,59342.43,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,龙兴公司，龙兴公司是由发行人和重庆市渝北区人民政府发起设立的,400.67,TRUE,14.04,89.904,103.944,427.33,441.37,para,其它
2606,7.02,441.97,14,59369.69,,14.04,0,char,71,14.04,0,"国有控股有限责任公司，注册资本为20,000万元，经营范围为开发",427.93,TRUE,7.02,89.904,379.63,399.017,414.11,para,其它
2607,14.04,469.21,15,59396.93,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,建设投资、房地产开发。龙兴公司主要承担着两江新区龙兴工业开发,455.17,TRUE,14.04,89.904,103.944,372.83,386.87,para,其它
2608,7.02,496.45,16,59424.17,,14.04,0,char,71,14.04,0,区的基础设施建设任务，截至2014年12月31日，发行人持股比例,482.41,TRUE,7.02,89.904,393.55,344.537,359.63,para,其它
2609,7.02,523.69,17,59451.41,,14.04,0,char,71,14.04,0,为55%，重庆市渝北区人民政府持股比例为45%。,509.65,TRUE,7.02,89.904,367.69,317.297,332.39,para,其它
2610,7.02,551.983,18,59479.703,Times New Roman,14.04,0,char,71,14.04,0,2、和源家园三期安置房工程、万寿片区安置房工程、太山片区,537.943,TRUE,7.02,117.86,124.88,290.057,304.097,para,其它
2611,14.04,578.17,19,59505.89,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,安置房工程、万寿片区安置房二期工程和书院片区安置房工程的项目,564.13,TRUE,14.04,89.904,103.944,263.87,277.91,para,其它
2612,14.04,605.44,20,59533.16,b'ABCDEE+\xb7\xc2\xcb\xce',14.04,0,char,71,14.04,0,实施主体为水土公司，水土公司是由发行人和重庆市北碚区财政局发,591.4,TRUE,14.04,89.904,103.944,236.6,250.64,para,其它
